,Date,Time,User,Message,Year,Month,Day,Words,Word Length,Message Characters,Media
1011,06-05-2018,PM, Cse Maheswari,Hapy bday sindhu...,2018,5,6,"['Hapy', 'bday', 'sindhu', '']",2,16,FALSE
1012,06-05-2018,PM, Fri Santosh Cse,Happy birthday Sindhu🎂😊,2018,5,6,"['Happy', 'birthday', 'Sindhu', '']",2,20,FALSE
1013,06-05-2018,PM, Cse Maheswari,Happy birthday Sindhu🎂,2018,5,6,"['Happy', 'birthday', 'Sindhu', '']",2,19,FALSE
1014,06-05-2018,PM, Cse Deepa,Happy birthday sindhu🎂🍰,2018,5,6,"['Happy', 'birthday', 'sindhu', '']",2,20,FALSE
1015,06-05-2018,PM, Fri Manoj Sirimla,happy birthday sindhu😀😀,2018,5,6,"['happy', 'birthday', 'sindhu', '']",2,20,FALSE
1016,06-05-2018,PM, Fri Jhanaki Ram,03 AM - Cse Sindhura Gdk left,2018,5,6,"['03', 'AM', 'Cse', 'Sindhura', 'Gdk', 'left']",4,26,FALSE
1017,06-06-2018,12:03 AM, Fri Vishnu Prasad,54 AM - Fri Aref Cse left,2018,6,6,"['54', 'AM', 'Fri', 'Aref', 'Cse', 'left']",4,22,FALSE
1018,06-10-2018,4:54 AM, Fri Saikumar Jntu,"38 AM - Fri Vikram Cse changed the subject from ""Hpy bday SINDHU"" to ""Hpy bday Swetha""",2018,10,6,"['38', 'AM', 'Fri', 'Vikram', 'Cse', 'changed', 'the', 'subject', 'from', 'Hpy', 'bday', 'SINDHU', 'to', 'Hpy', 'bday', 'Swetha', '']",15,83,FALSE
1019,06-10-2018,7:38 AM, Fri Saikirshna Bingi,Happy birthday Swetha,2018,10,6,"['Happy', 'birthday', 'Swetha']",1,18,FALSE
1020,06-10-2018,7:38 AM, Fri Saikumar Jntu,This message was deleted,2018,10,6,"['This', 'message', 'was', 'deleted']",2,21,FALSE
1021,06-10-2018,7:39 AM, Fri Ramnarayan Cse,Happy bday swetha,2018,10,6,"['Happy', 'bday', 'swetha']",1,14,FALSE
1022,06-10-2018,7:39 AM, CseTasleem,Happy birthday Swetha🎂,2018,10,6,"['Happy', 'birthday', 'Swetha', '']",2,19,FALSE
1023,06-10-2018,7:44 AM, Fri Santosh Cse,Happy birthday Swetha🎂,2018,10,6,"['Happy', 'birthday', 'Swetha', '']",2,19,FALSE
1024,06-10-2018,7:57 AM, Fri Santosh Cse,Tq frds,2018,10,6,"['Tq', 'frds']",0,4,FALSE
1025,06-10-2018,7:59 AM, Fri Santosh Cse,Happy bday swetha,2018,10,6,"['Happy', 'bday', 'swetha']",1,14,FALSE
1026,06-10-2018,8:07 AM, Fri Santosh Cse,Happy birthday swetha,2018,10,6,"['Happy', 'birthday', 'swetha']",1,18,FALSE
1027,06-10-2018,8:14 AM, Fri Santosh Cse,Happy birthday swetha,2018,10,6,"['Happy', 'birthday', 'swetha']",1,18,FALSE
1028,06-10-2018,8:30 AM, ‪+91 80743 09208‬,Happy birthday Swetha🎂,2018,10,6,"['Happy', 'birthday', 'Swetha', '']",2,19,FALSE
1029,06-10-2018,8:32 AM, Cse Mounika T,Happy birthday swetha,2018,10,6,"['Happy', 'birthday', 'swetha']",1,18,FALSE
1030,06-10-2018,8:52 AM, Cse Manasa,Happie bday Swetha,2018,10,6,"['Happie', 'bday', 'Swetha']",1,15,FALSE
1031,06-10-2018,8:53 AM, Cse Mounya,Happy birthday swetha,2018,10,6,"['Happy', 'birthday', 'swetha']",1,18,FALSE
1032,06-10-2018,9:00 AM, Fri Anil B Cse,Happy birthday Swetha🎂,2018,10,6,"['Happy', 'birthday', 'Swetha', '']",2,19,FALSE
1033,06-10-2018,9:21 AM, Cse Ravathi,Happy birthday swetha,2018,10,6,"['Happy', 'birthday', 'swetha']",1,18,FALSE
1034,06-10-2018,9:22 AM, Cse Ravali,Happy birthday swetha,2018,10,6,"['Happy', 'birthday', 'swetha']",1,18,FALSE
1035,06-10-2018,9:28 AM, Fri M. karthik,Hpiee birthday swetha🎂💐,2018,10,6,"['Hpiee', 'birthday', 'swetha', '']",2,20,FALSE
1036,06-10-2018,9:33 AM, Cse Deepa,Happy birthday Swetha🎂,2018,10,6,"['Happy', 'birthday', 'Swetha', '']",2,19,FALSE
1037,06-10-2018,9:39 AM, Fri Vikram Cse,Eppie bday swetha...ks☺,2018,10,6,"['Eppie', 'bday', 'swetha', 'ks', '']",3,20,FALSE
1038,06-10-2018,9:51 AM, Fri Jhanaki Ram,Happy birthday swetha😍😍,2018,10,6,"['Happy', 'birthday', 'swetha', '']",2,20,FALSE
1039,06-10-2018,10:09 AM, Fri Manoj Sirimla,Happy birthday swetha,2018,10,6,"['Happy', 'birthday', 'swetha']",1,18,FALSE
1040,06-10-2018,10:12 AM, Fri Santosh Cse,Tqqqq frds,2018,10,6,"['Tqqqq', 'frds']",0,7,FALSE
1041,06-10-2018,10:31 AM, Fri Santosh Cse,Happy birthday swetha🎂,2018,10,6,"['Happy', 'birthday', 'swetha', '']",2,19,FALSE
1042,06-10-2018,10:38 AM, Fri Santosh Cse,happy birthday swetha😀😀,2018,10,6,"['happy', 'birthday', 'swetha', '']",2,20,FALSE
1043,06-10-2018,11:17 AM, Fri Santosh Cse,Happy birthday Swetha ...,2018,10,6,"['Happy', 'birthday', 'Swetha', '']",2,22,FALSE
1044,06-10-2018,11:28 AM, Fri Santosh Cse,happy birthday swetha..,2018,10,6,"['happy', 'birthday', 'swetha', '']",2,20,FALSE
1045,06-10-2018,11:28 AM, Fri Santosh Cse,Happy Birthday Swetha,2018,10,6,"['Happy', 'Birthday', 'Swetha']",1,18,FALSE
1046,06-10-2018,PM, Fri Santosh Cse,Happy birthday Swetha,2018,10,6,"['Happy', 'birthday', 'Swetha']",1,18,FALSE
1047,06-10-2018,PM, Fri Santosh Cse,Many more happy returns of the day SWETHA 🎂🎂🍰🍰☺☺,2018,10,6,"['Many', 'more', 'happy', 'returns', 'of', 'the', 'day', 'SWETHA', '']",7,45,FALSE
1048,06-10-2018,PM, Fri Santosh Cse,Happy birthday swetha...,2018,10,6,"['Happy', 'birthday', 'swetha', '']",2,21,FALSE
1049,06-10-2018,PM, Fri Santosh Cse,Tqq so much frds😊,2018,10,6,"['Tqq', 'so', 'much', 'frds', '']",3,14,FALSE
1050,06-10-2018,PM, Fri M. karthik,Many more happy returns of the day swetha..😊😊🎂 wish d same to ur sister too...😊😊,2018,10,6,"['Many', 'more', 'happy', 'returns', 'of', 'the', 'day', 'swetha', 'wish', 'd', 'same', 'to', 'ur', 'sister', 'too', '']",14,77,FALSE
1051,06-10-2018,PM, Fri Santosh Cse,Tqqqq,2018,10,6,['Tqqqq'],-1,2,FALSE
1052,06-10-2018,PM, Fri Santosh Cse,"00 AM - Fri Saikirshna Bingi changed the subject from ""Hpy bday Swetha"" to ""Hpy bday Manasa""",2018,10,6,"['00', 'AM', 'Fri', 'Saikirshna', 'Bingi', 'changed', 'the', 'subject', 'from', 'Hpy', 'bday', 'Swetha', 'to', 'Hpy', 'bday', 'Manasa', '']",15,89,FALSE
1053,06-11-2018,12:00 AM, Cse Shailaja Cse,Happy bday Ra Mazzi,2018,11,6,"['Happy', 'bday', 'Ra', 'Mazzi']",2,16,FALSE
1054,06-11-2018,12:00 AM, Fri Santosh Cse,Wishing U a very prosperous happy life ahead,2018,11,6,"['Wishing', 'U', 'a', 'very', 'prosperous', 'happy', 'life', 'ahead']",6,41,FALSE
1055,06-11-2018,12:01 AM, Cse Nikila A,Happy bday  manasa,2018,11,6,"['Happy', 'bday', 'manasa']",1,15,FALSE
1056,06-11-2018,12:02 AM, Cse Kiranmai,Happy birthday mansaaa,2018,11,6,"['Happy', 'birthday', 'mansaaa']",1,19,FALSE
1057,06-11-2018,12:05 AM, Fri Santosh Cse,07 AM - Cse Mounya changed this group's icon,2018,11,6,"['07', 'AM', 'Cse', 'Mounya', 'changed', 'this', 'group', 's', 'icon']",7,41,FALSE
1058,06-11-2018,12:07 AM, Fri Santosh Cse,Happy bday majji..😊😊,2018,11,6,"['Happy', 'bday', 'majji', '']",2,17,FALSE
1059,06-11-2018,12:08 AM, Cse Spandhana,Tqqq bingi Deepa Mounya n Vishnu😍😍,2018,11,6,"['Tqqq', 'bingi', 'Deepa', 'Mounya', 'n', 'Vishnu', '']",5,31,FALSE
1060,06-11-2018,12:21 AM, Cse Shwetha Diploma,Happy bdy majji,2018,11,6,"['Happy', 'bdy', 'majji']",1,12,FALSE
1061,06-11-2018,12:58 AM, Cse Mounika Muniga,🍧🎂,2018,11,6,"['', '']",0,-1,FALSE
1062,06-11-2018,12:58 AM, Fri Santosh Cse,Tqq ra,2018,11,6,"['Tqq', 'ra']",0,3,FALSE
1063,06-11-2018,12:59 AM, Fri Santosh Cse,Happy birthday mansaaa🎂🎊🎉🍫,2018,11,6,"['Happy', 'birthday', 'mansaaa', '']",2,23,FALSE
1064,06-11-2018,5:02 AM, Fri Santosh Cse,Tq mounika,2018,11,6,"['Tq', 'mounika']",0,7,FALSE
1065,06-11-2018,5:16 AM, Cse Komal,Happy birthday to you manasa,2018,11,6,"['Happy', 'birthday', 'to', 'you', 'manasa']",3,25,FALSE
1066,06-11-2018,5:35 AM, ‪+91 98667 11644‬,Tqqqq,2018,11,6,['Tqqqq'],-1,2,FALSE
1067,06-11-2018,5:39 AM, Fri Rajashaker Cse,Happy birthday manasa,2018,11,6,"['Happy', 'birthday', 'manasa']",1,18,FALSE
1068,06-11-2018,6:05 AM, Cse Maheswari,Tq ravali,2018,11,6,"['Tq', 'ravali']",0,6,FALSE
1069,06-11-2018,6:08 AM, Fri Santosh Cse,Happy Happy Birthday Manasa🎂😊,2018,11,6,"['Happy', 'Happy', 'Birthday', 'Manasa', '']",3,26,FALSE
1070,06-11-2018,6:59 AM, Fri Santosh Cse,Happy birthday manasa🎂🍰,2018,11,6,"['Happy', 'birthday', 'manasa', '']",2,20,FALSE
1071,06-11-2018,7:12 AM, Fri Yacob Cse,Many more happy returns of the day majji😃😍🎂,2018,11,6,"['Many', 'more', 'happy', 'returns', 'of', 'the', 'day', 'majji', '']",7,40,FALSE
1072,06-11-2018,7:24 AM, Fri Santosh Cse,Hpieeeeeeee brthdyyy manasa💐🎂🎂,2018,11,6,"['Hpieeeeeeee', 'brthdyyy', 'manasa', '']",2,27,FALSE
1073,06-11-2018,7:34 AM, Fri Santosh Cse,Eppie bday 🐖🐖,2018,11,6,"['Eppie', 'bday', '']",1,10,FALSE
1074,06-11-2018,7:34 AM, Fri Santosh Cse,Happy birthday Ra majji,2018,11,6,"['Happy', 'birthday', 'Ra', 'majji']",2,20,FALSE
1075,06-11-2018,7:37 AM, Fri Manoj Sirimla,Happy birthday manasa,2018,11,6,"['Happy', 'birthday', 'manasa']",1,18,FALSE
1076,06-11-2018,7:44 AM, Fri Vikram Cse,Happy birthday banda manasa🤭🤭🤭🍰🍰🍰,2018,11,6,"['Happy', 'birthday', 'banda', 'manasa', '']",3,30,FALSE
1077,06-11-2018,7:56 AM, Cse Nikila A,Happy birthday manasa,2018,11,6,"['Happy', 'birthday', 'manasa']",1,18,FALSE
1078,06-11-2018,8:05 AM, Fri Manoj Sirimla,Happy birthday manasa,2018,11,6,"['Happy', 'birthday', 'manasa']",1,18,FALSE
1079,06-11-2018,8:19 AM, Fri Yacob Cse,Happy birthday Manasa...,2018,11,6,"['Happy', 'birthday', 'Manasa', '']",2,21,FALSE
1080,06-11-2018,8:22 AM, Fri Vikram Cse,Happy birthday manasa,2018,11,6,"['Happy', 'birthday', 'manasa']",1,18,FALSE
1081,06-11-2018,8:25 AM, Cse Tejaswi,Tq santhosh,2018,11,6,"['Tq', 'santhosh']",0,8,FALSE
1082,06-11-2018,8:30 AM, Fri Vikram Cse,Tq Kiranmai,2018,11,6,"['Tq', 'Kiranmai']",0,8,FALSE
1083,06-11-2018,8:30 AM, Fri Vikram Cse,Tq ra,2018,11,6,"['Tq', 'ra']",0,2,FALSE
1084,06-11-2018,8:31 AM, Cse Komal,Tq ra,2018,11,6,"['Tq', 'ra']",0,2,FALSE
1085,06-11-2018,8:31 AM, Fri Saikumar Jntu,Happy birthday manasa,2018,11,6,"['Happy', 'birthday', 'manasa']",1,18,FALSE
1086,06-11-2018,9:04 AM, Cse Shwetha Diploma,Happy Birthday Manasa...,2018,11,6,"['Happy', 'Birthday', 'Manasa', '']",2,21,FALSE
1087,06-11-2018,9:18 AM, Fri Saikirshna Bingi,Many more happy returns of the day MANASA🎂🎂🍰🍰😊😊,2018,11,6,"['Many', 'more', 'happy', 'returns', 'of', 'the', 'day', 'MANASA', '']",7,44,FALSE
1088,06-11-2018,9:18 AM, Fri Yacob Cse,Happy Birthday Manasa🎂,2018,11,6,"['Happy', 'Birthday', 'Manasa', '']",2,19,FALSE
1089,06-11-2018,9:45 AM, Cse Maheswari,Happy birthday ra majiiii.......,2018,11,6,"['Happy', 'birthday', 'ra', 'majiiii', '']",3,29,FALSE
1090,06-11-2018,10:02 AM, Lalli,happy birthday majji😀😀,2018,11,6,"['happy', 'birthday', 'majji', '']",2,19,FALSE
1091,06-11-2018,10:42 AM, Cse Deepa,Happy birthday manasa🎂,2018,11,6,"['Happy', 'birthday', 'manasa', '']",2,19,FALSE
1092,06-11-2018,10:47 AM, Fri Vishnu Prasad,Happy birthday manasa,2018,11,6,"['Happy', 'birthday', 'manasa']",1,18,FALSE
1093,06-11-2018,10:50 AM, Cse Snigda,Happy birthday manasa,2018,11,6,"['Happy', 'birthday', 'manasa']",1,18,FALSE
1094,06-11-2018,11:11 AM, CseTasleem,Tq so much,2018,11,6,"['Tq', 'so', 'much']",1,7,FALSE
1095,06-11-2018,11:46 AM, Cse Mounya,Tq all,2018,11,6,"['Tq', 'all']",0,3,FALSE
1096,06-11-2018,11:46 AM, Cse Aruna Kumari,Happy birthday Manasa ....,2018,11,6,"['Happy', 'birthday', 'Manasa', '']",2,23,FALSE
1097,06-11-2018,PM, Cse Spandhana,Hpy bday manasa,2018,11,6,"['Hpy', 'bday', 'manasa']",1,12,FALSE
1098,06-11-2018,PM, Cse Shirisha,Tqqq,2018,11,6,['Tqqq'],-1,1,FALSE
1099,06-11-2018,PM, Fri Santosh Cse,<Media omitted>,2018,11,6,"['', 'Media', 'omitted', '']",2,12,TRUE
1100,06-12-2018,9:31 AM, Krishnakanth_Yachareni,38 AM - Cse Manasa deleted this group's icon,2018,12,6,"['38', 'AM', 'Cse', 'Manasa', 'deleted', 'this', 'group', 's', 'icon']",7,41,FALSE
1101,06-12-2018,9:38 AM, Cse Mounika Muniga,"38 AM - Cse Manasa changed the subject from ""Hpy bday Manasa"" to ""CSE""",2018,12,6,"['38', 'AM', 'Cse', 'Manasa', 'changed', 'the', 'subject', 'from', 'Hpy', 'bday', 'Manasa', 'to', 'CSE', '']",12,67,FALSE
1102,06-12-2018,9:38 AM, Fri M. karthik,👌🏼👌🏼 Maheshwari,2018,12,6,"['', 'Maheshwari']",0,12,FALSE
1103,06-12-2018,PM, Fri Manoj Sirimla,☺😊,2018,12,6,"['', '']",0,-1,FALSE
1104,06-12-2018,PM, Cse Mounika T,<Media omitted>,2018,12,6,"['', 'Media', 'omitted', '']",2,12,TRUE
1105,06-12-2018,PM, Cse Ravali,<Media omitted>,2018,12,6,"['', 'Media', 'omitted', '']",2,12,TRUE
1106,13-06-2018,PM, Fri Jhanaki Ram,hahaha,2018,6,13,['hahaha'],-1,3,FALSE
1107,13-06-2018,PM, Abhinav Mississippi,"04 AM - Fri Vishnu Prasad changed the subject from ""CSE"" to ""Hpy bday MR.Perfect..😍😘🎂💐""",2018,6,13,"['04', 'AM', 'Fri', 'Vishnu', 'Prasad', 'changed', 'the', 'subject', 'from', 'CSE', 'to', 'Hpy', 'bday', 'MR', 'Perfect', '']",14,84,FALSE
1108,14-06-2018,12:04 AM, Cse Srujana,Many more happy returns of the day raa santhuuu mamaaaa.....😍😍😍😍🎂🎂🎂🎂🍺🍺🍺🍺,2018,6,14,"['Many', 'more', 'happy', 'returns', 'of', 'the', 'day', 'raa', 'santhuuu', 'mamaaaa', '']",9,69,FALSE
1109,14-06-2018,12:04 AM, Fri Ramnarayan Cse,Many more happy returns of the day Santhu darling,2018,6,14,"['Many', 'more', 'happy', 'returns', 'of', 'the', 'day', 'Santhu', 'darling']",7,46,FALSE
1110,14-06-2018,12:04 AM, Fri Vishnu Prasad,Happy bday santhu mama,2018,6,14,"['Happy', 'bday', 'santhu', 'mama']",2,19,FALSE
1111,14-06-2018,12:04 AM, Fri Vikram Cse,😍😍😍😍😍,2018,6,14,"['', '']",0,2,FALSE
1112,14-06-2018,12:05 AM, Fri Vishnu Prasad,06 AM - Fri Vishnu Prasad changed this group's icon,2018,6,14,"['06', 'AM', 'Fri', 'Vishnu', 'Prasad', 'changed', 'this', 'group', 's', 'icon']",8,48,FALSE
1113,14-06-2018,12:06 AM, Fri Saikirshna Bingi,Happy Bday ra Santhu 😍,2018,6,14,"['Happy', 'Bday', 'ra', 'Santhu', '']",3,19,FALSE
1114,14-06-2018,12:12 AM, Fri Saikirshna Bingi,Happy birthday santhu🎂🎂,2018,6,14,"['Happy', 'birthday', 'santhu', '']",2,20,FALSE
1115,14-06-2018,12:17 AM, Fri Manoj Sirimla,Thank U Maamaa,2018,6,14,"['Thank', 'U', 'Maamaa']",1,11,FALSE
1116,14-06-2018,12:17 AM, Fri Saikumar Jntu,Thank U raa MJ😍,2018,6,14,"['Thank', 'U', 'raa', 'MJ', '']",3,12,FALSE
1117,14-06-2018,12:18 AM, Cse Spandhana,Bingi Machaa Thank U raaa😊,2018,6,14,"['Bingi', 'Machaa', 'Thank', 'U', 'raaa', '']",4,23,FALSE
1118,14-06-2018,12:18 AM, Fri Vikram Cse,Reddy gaaa,2018,6,14,"['Reddy', 'gaaa']",0,7,FALSE
1119,14-06-2018,12:18 AM, Cse Nikila A,Thank U Thasleem,2018,6,14,"['Thank', 'U', 'Thasleem']",1,13,FALSE
1120,14-06-2018,12:18 AM, CseTasleem,Happy bdy Santhosh🎂,2018,6,14,"['Happy', 'bdy', 'Santhosh', '']",2,16,FALSE
1121,14-06-2018,5:16 AM, Cse Mounika Muniga,Many more happy returns of the day santhuu🎂🎊🎉🍫👊,2018,6,14,"['Many', 'more', 'happy', 'returns', 'of', 'the', 'day', 'santhuu', '']",7,44,FALSE
1122,14-06-2018,5:18 AM, Cse Komal,Happy bday Santhosh🍬🍫🍺🍼🥧,2018,6,14,"['Happy', 'bday', 'Santhosh', '']",2,21,FALSE
1123,14-06-2018,5:18 AM, Abhinav Mississippi,Happy birthday Santhosh,2018,6,14,"['Happy', 'birthday', 'Santhosh']",1,20,FALSE
1124,14-06-2018,5:25 AM, Cse Kiranmai,Happy birthday ra santhu,2018,6,14,"['Happy', 'birthday', 'ra', 'santhu']",2,21,FALSE
1125,14-06-2018,5:53 AM, Cse Mounya,Happy birthday Santhosh,2018,6,14,"['Happy', 'birthday', 'Santhosh']",1,20,FALSE
1126,14-06-2018,6:09 AM, Fri M. karthik,Happy birthday santu 😊😊,2018,6,14,"['Happy', 'birthday', 'santu', '']",2,20,FALSE
1127,14-06-2018,6:23 AM, Cse Aruna Kumari,Many more happy returns of the day ra santhu😊😁🎂🍰🍗🍺🍻🥃,2018,6,14,"['Many', 'more', 'happy', 'returns', 'of', 'the', 'day', 'ra', 'santhu', '']",8,49,FALSE
1128,14-06-2018,6:50 AM, Fri Ramnarayan Cse,Happy bday Santhosh,2018,6,14,"['Happy', 'bday', 'Santhosh']",1,16,FALSE
1129,14-06-2018,7:06 AM, Lalli,Happy birthday santhu mama...,2018,6,14,"['Happy', 'birthday', 'santhu', 'mama', '']",3,26,FALSE
1130,14-06-2018,7:17 AM, Fri Vishnu Prasad,Hapiee brthdy ra Santhosh🎂🎂🎂🎂🎂,2018,6,14,"['Hapiee', 'brthdy', 'ra', 'Santhosh', '']",3,27,FALSE
1131,14-06-2018,7:23 AM, Cse Deepa,Epiee birthday dot santh osh#,2018,6,14,"['Epiee', 'birthday', 'dot', 'santh', 'osh', '']",4,26,FALSE
1132,14-06-2018,7:24 AM, Fri Yacob Cse,Thank U Indusha,2018,6,14,"['Thank', 'U', 'Indusha']",1,12,FALSE
1133,14-06-2018,7:47 AM, Cse Shwetha Diploma,Thank U TK😝,2018,6,14,"['Thank', 'U', 'TK', '']",2,8,FALSE
1134,14-06-2018,7:47 AM, Krishnakanth_Yachareni,Thank U Manasa😊,2018,6,14,"['Thank', 'U', 'Manasa', '']",2,12,FALSE
1135,14-06-2018,7:48 AM, Fri Santosh Cse,Thank U very much,2018,6,14,"['Thank', 'U', 'very', 'much']",2,14,FALSE
1136,14-06-2018,7:48 AM, Cse Manasa,Thank U raaa 😍,2018,6,14,"['Thank', 'U', 'raaa', '']",2,11,FALSE
1137,14-06-2018,7:49 AM, Cse Shailaja Cse,Thank U Revathi😊,2018,6,14,"['Thank', 'U', 'Revathi', '']",2,13,FALSE
1138,14-06-2018,7:49 AM, Cse Ravali,Thank U Ravali😊😊,2018,6,14,"['Thank', 'U', 'Ravali', '']",2,13,FALSE
1139,14-06-2018,7:49 AM, Fri Rajashaker Cse,Namasthe NTR,2018,6,14,"['Namasthe', 'NTR']",0,9,FALSE
1140,14-06-2018,7:49 AM, Cse Shirisha,Thank U Deeepaa😝,2018,6,14,"['Thank', 'U', 'Deeepaa', '']",2,13,FALSE
1141,14-06-2018,7:50 AM, Cse Srujana,Chichaa namasthee,2018,6,14,"['Chichaa', 'namasthee']",0,14,FALSE
1142,14-06-2018,7:50 AM, Cse Maheswari,😊😊😁😁,2018,6,14,"['', '']",0,1,FALSE
1143,14-06-2018,7:50 AM, Cse Meghana,Thank U raaaa😊,2018,6,14,"['Thank', 'U', 'raaaa', '']",2,11,FALSE
1144,14-06-2018,7:50 AM, Fri Vishnu Prasad,Thank U raa Cognizant😝,2018,6,14,"['Thank', 'U', 'raa', 'Cognizant', '']",3,19,FALSE
1145,14-06-2018,7:51 AM, Fri Saikirshna Bingi,Hpieeee brthdyyy Santhosh...💐💐🎂🎂,2018,6,14,"['Hpieeee', 'brthdyyy', 'Santhosh', '']",2,29,FALSE
1146,14-06-2018,7:57 AM, Fri Manoj Sirimla,Thank You Shailajaa😊,2018,6,14,"['Thank', 'You', 'Shailajaa', '']",2,17,FALSE
1147,14-06-2018,7:58 AM, Cse Aruna Kumari,Happy birthday santu🎂,2018,6,14,"['Happy', 'birthday', 'santu', '']",2,18,FALSE
1148,14-06-2018,8:14 AM, Fri Santosh Cse,Happy birthday santhosh,2018,6,14,"['Happy', 'birthday', 'santhosh']",1,20,FALSE
1149,14-06-2018,8:18 AM, Fri Ramnarayan Cse,Thank U Nikhila,2018,6,14,"['Thank', 'U', 'Nikhila']",1,12,FALSE
1150,14-06-2018,9:15 AM, Cse Manasa,Thank you Entrepreneur,2018,6,14,"['Thank', 'you', 'Entrepreneur']",1,19,FALSE
1151,14-06-2018,9:15 AM, Fri Saikumar Jntu,Happy birthday santhosh,2018,6,14,"['Happy', 'birthday', 'santhosh']",1,20,FALSE
1152,14-06-2018,9:22 AM, Fri Saikumar Jntu,Happy birthday Santhosh🎂,2018,6,14,"['Happy', 'birthday', 'Santhosh', '']",2,21,FALSE
1153,14-06-2018,9:25 AM, Fri Saikumar Jntu,Happy Birthday Santhosh,2018,6,14,"['Happy', 'Birthday', 'Santhosh']",1,20,FALSE
1154,14-06-2018,9:53 AM, Fri Saikumar Jntu,Thank you Spandana😊,2018,6,14,"['Thank', 'you', 'Spandana', '']",2,16,FALSE
1155,14-06-2018,10:07 AM, Fri Saikumar Jntu,Thank U Swetha,2018,6,14,"['Thank', 'U', 'Swetha']",1,11,FALSE
1156,14-06-2018,10:07 AM, Fri Saikumar Jntu,Thank U Mounika,2018,6,14,"['Thank', 'U', 'Mounika']",1,12,FALSE
1157,14-06-2018,10:07 AM, Fri Saikumar Jntu,Many more happy returns of the day.. Santhosh,2018,6,14,"['Many', 'more', 'happy', 'returns', 'of', 'the', 'day', 'Santhosh']",6,42,FALSE
1158,14-06-2018,10:10 AM, Cse Manasa,Many more happy returns of the day santhosh,2018,6,14,"['Many', 'more', 'happy', 'returns', 'of', 'the', 'day', 'santhosh']",6,40,FALSE
1159,14-06-2018,PM, Cse Mounika T,Happy birthday darling 😍😍,2018,6,14,"['Happy', 'birthday', 'darling', '']",2,22,FALSE
1160,14-06-2018,PM, Cse Srujana,Many more happy returns of the day SANTU... 🍰🍰🎂🎂☺☺,2018,6,14,"['Many', 'more', 'happy', 'returns', 'of', 'the', 'day', 'SANTU', '']",7,47,FALSE
1161,14-06-2018,PM, Cse Nikila A,Thank you Komal,2018,6,14,"['Thank', 'you', 'Komal']",1,12,FALSE
1162,14-06-2018,PM, Fri Anil B Cse,Thank you very much,2018,6,14,"['Thank', 'you', 'very', 'much']",2,16,FALSE
1163,14-06-2018,PM, Fri Saikumar Jntu,Happy Birthday ra Santosh,2018,6,14,"['Happy', 'Birthday', 'ra', 'Santosh']",2,22,FALSE
1164,14-06-2018,PM, Fri Saikumar Jntu,Thank U raaa Yakob,2018,6,14,"['Thank', 'U', 'raaa', 'Yakob']",2,15,FALSE
1165,14-06-2018,PM, Fri Vikram Cse,Chummaa Darling😘,2018,6,14,"['Chummaa', 'Darling', '']",1,13,FALSE
1166,14-06-2018,PM, Fri Saikumar Jntu,Thank U maheshwari😊,2018,6,14,"['Thank', 'U', 'maheshwari', '']",2,16,FALSE
1167,14-06-2018,PM, Fri Saikumar Jntu,"49 AM - Fri Santosh Cse changed the subject from ""Hpy bday MR.Perfect..😍😘🎂💐"" to ""CSE""",2018,6,14,"['49', 'AM', 'Fri', 'Santosh', 'Cse', 'changed', 'the', 'subject', 'from', 'Hpy', 'bday', 'MR', 'Perfect', 'to', 'CSE', '']",14,82,FALSE
1168,15-06-2018,11:49 AM, Fri Saikumar Jntu,49 AM - Fri Santosh Cse deleted this group's icon,2018,6,15,"['49', 'AM', 'Fri', 'Santosh', 'Cse', 'deleted', 'this', 'group', 's', 'icon']",8,46,FALSE
1169,15-06-2018,11:49 AM, Fri M. karthik,"Dear friends,  need 30 Mechanical diploma candidates with or  without experience for BOSCH Pune location. Pls inform anybody if u know. Salary 35 to  45 k take home. 2 years bond. Confirmation based on work efficiency after 2 years. Immediate requirement.  praveen.ks@in.bosch.com",2018,6,15,"['Dear', 'friends', 'need', '30', 'Mechanical', 'diploma', 'candidates', 'with', 'or', 'without', 'experience', 'for', 'BOSCH', 'Pune', 'location', 'Pls', 'inform', 'anybody', 'if', 'u', 'know', 'Salary', '35', 'to', '45', 'k', 'take', 'home', '2', 'years', 'bond', 'Confirmation', 'based', 'on', 'work', 'efficiency', 'after', '2', 'years', 'Immediate', 'requirement', 'praveen', 'ks', 'in', 'bosch', 'com']",44,277,FALSE
1170,15-06-2018,11:44 AM, Cse Mounya,<Media omitted>,2018,6,15,"['', 'Media', 'omitted', '']",2,12,TRUE
1171,15-06-2018,PM, Cse Ravali,Snigda show😆🤣🤣🤣,2018,6,15,"['Snigda', 'show', '']",1,12,FALSE
1172,17-06-2018,PM, Fri Saikumar Jntu,Avnaa,2018,6,17,['Avnaa'],-1,2,FALSE
